Sample,EIMMagnitude,EIMPhase,JointAngle,Mass
8,0.205952,,15.1263,
8,0.207068,,15.7214,
8,0.207721,,16.2277,
8,0.207898,,16.6262,
8,0.207608,,16.9021,
8,0.206876,,17.0452,
8,0.205742,,17.0501,
8,0.204265,,16.9172,
8,0.202513,,16.6518,
8,0.200567,,16.2645,
8,0.198517,,15.77,
8,0.196459,,15.1869,
8,0.194492,,14.5361,
8,0.192719,,13.8399,
8,0.191238,,13.1208,
8,0.190148,,12.4007,
8,0.18954,,11.6994,
8,0.189501,,11.0345,
8,0.190107,,10.4203,
8,0.191424,,9.86828,
8,0.193508,,9.38655,
8,0.196401,,8.98021,
8,0.200132,,8.65157,
8,0.204716,,8.40053,
8,0.21015,,8.22487,
8,0.216418,,8.12067,
8,0.223485,,8.08262,
8,0.231301,,8.10432,
8,0.239796,,8.17855,
8,0.248887,,8.29752,
8,0.258472,,8.45307,
8,0.268436,,8.63691,
8,0.278647,,8.84079,
8,0.288967,,9.05678,
8,0.299246,,9.27745,
8,0.309328,,9.49609,
8,0.319057,,9.70687,
8,0.328279,,9.90501,
8,0.336846,,10.0868,
8,0.344621,,10.2496,
8,0.351479,,10.392,
8,0.357316,,10.5133,
8,0.36205,,10.6139,
8,0.36562,,10.695,
8,0.367993,,10.7583,
8,0.369165,,10.8062,
8,0.369156,,10.8414,
8,0.368018,,10.867,
8,0.365826,,10.8864,
8,0.36268,,10.903,
8,0.358702,,10.9205,
8,0.354035,,10.9423,
8,0.348833,,10.9722,
8,0.343264,,11.0135,
8,0.337503,,11.0694,
8,0.331725,,11.1428,
8,0.326104,,11.2364,
8,0.320807,,11.3521,
8,0.315989,,11.4916,
8,0.31179,,11.6557,
8,0.308329,,11.8447,
8,0.305702,,12.0581,
8,0.303981,,12.2947,
8,0.303208,,12.5526,
8,0.303396,,12.8292,
8,0.304528,,13.1218,
8,0.30656,,13.4268,
8,0.309418,,13.7409,
8,0.313007,,14.0602,
8,0.317207,,14.3811,
8,0.321884,,14.6997,
8,0.32689,,15.0124,
8,0.332072,,15.3156,
8,0.337273,,15.6061,
8,0.342342,,15.8807,
8,0.347136,,16.137,
8,0.351522,,16.3729,
8,0.355388,,16.5869,
8,0.358638,,16.778,
8,0.361198,,16.9459,
8,0.363016,,17.0906,
8,0.364062,,17.2125,
8,0.364326,,17.3122,
8,0.363819,,17.3906,
8,0.362565,,17.4484,
8,0.360607,,17.4862,
8,0.357995,,17.5045,
8,0.354788,,17.5034,
8,0.35105,,17.483,
8,0.346849,,17.4427,
8,0.342249,,17.3821,
8,0.337315,,17.3003,
8,0.332108,,17.1964,
8,0.326681,,17.0698,
8,0.321084,,16.9197,
8,0.315361,,16.746,
8,0.309549,,16.549,
8,0.30368,,16.3298,
8,0.297782,,16.0904,
8,0.291878,,15.8338,
8,0.285986,,15.5638,
8,0.280125,,15.2857,
8,0.274309,,15.0054,
8,0.268553,,14.7298,
8,0.262869,,14.4663,
8,0.257272,,14.2229,
8,0.251775,,14.0075,
8,0.246392,,13.828,
8,0.241139,,13.6921,
8,0.236032,,13.6069,
8,0.231087,,13.5788,
8,0.226321,,13.6136,
8,0.22175,,13.7161,
8,0.217391,,13.8899,
8,0.213261,,14.1374,
8,0.209374,,14.4597,
8,0.205744,,14.8559,
8,0.202384,,15.3236,
8,0.199302,,15.8583,
8,0.196507,,16.4538,
8,0.194002,,17.1016,
8,0.191789,,17.7917,
8,0.189866,,18.5126,
8,0.188227,,19.2514,
8,0.186866,,19.9947,
8,0.185772,,20.7285,
8,0.184933,,21.4394,
8,0.184336,,22.1144,
8,0.183971,,22.742,
8,0.183827,,23.312,
8,0.183897,,23.8162,
8,0.18418,,24.2487,
8,0.184678,,24.6059,
8,0.185401,,24.8866,
8,0.186366,,25.0922,
8,0.187596,,25.2262,
8,0.189117,,25.2942,
8,0.190964,,25.3035,
8,0.19317,,25.2627,
8,0.195767,,25.1809,
8,0.198786,,25.0678,
8,0.202247,,24.9325,
8,0.206163,,24.7836,
8,0.21053,,24.6287,
8,0.215331,,24.4742,
8,0.220528,,24.3253,
8,0.226067,,24.1858,
8,0.231872,,24.0582,
8,0.237853,,23.9439,
8,0.243903,,23.8431,
8,0.249903,,23.7551,
8,0.255725,,23.6785,
8,0.261241,,23.6112,
8,0.266321,,23.5505,
8,0.270842,,23.4934,
8,0.274693,,23.437,
8,0.277775,,23.3779,
8,0.280009,,23.313,
8,0.281334,,23.2394,
8,0.281711,,23.1545,
8,0.281121,,23.0561,
8,0.279568,,22.9427,
8,0.277072,,22.8134,
8,0.273673,,22.6682,
8,0.269425,,22.5078,
8,0.264396,,22.334,
8,0.258661,,22.1494,
8,0.252305,,21.9574,
8,0.245419,,21.7622,
8,0.238094,,21.5685,
8,0.230425,,21.3815,
8,0.222505,,21.2062,
8,0.214428,,21.0479,
8,0.206282,,20.9111,
8,0.198154,,20.8004,
8,0.190124,,20.7194,
8,0.182266,,20.6713,
8,0.174649,,20.6588,
8,0.167331,,20.684,
8,0.160364,,20.7485,
8,0.153789,,20.8537,
8,0.147639,,21.0009,
8,0.141935,,21.1913,
8,0.13669,,21.4264,
8,0.131908,,21.7079,
8,0.127583,,22.0382,
8,0.123706,,22.4202,
8,0.120258,,22.857,
8,0.117218,,23.3522,
8,0.114563,,23.9094,
8,0.112266,,24.5318,
8,0.110303,,25.2219,
8,0.108649,,25.9808,
8,0.107283,,26.8084,
8,0.106184,,27.7023,
8,0.105335,,28.6577,
8,0.104724,,29.6673,
8,0.10434,,30.7212,
8,0.104176,,31.8064,
8,0.104227,,32.9078,
8,0.104491,,34.0079,
8,0.104967,,35.0881,
8,0.105657,,36.1288,
8,0.106563,,37.1112,
8,0.107689,,38.0178,
8,0.109038,,38.8333,
8,0.110614,,39.5459,
8,0.112422,,40.1475,
8,0.114463,,40.6337,
8,0.116741,,41.0041,
8,0.119257,,41.262,
8,0.12201,,41.4132,
8,0.125,,41.4664,
8,0.128225,,41.4317,
8,0.13168,,41.32,
8,0.13536,,41.143,
8,0.139261,,40.9121,
8,0.143376,,40.6381,
8,0.147701,,40.3309,
8,0.15223,,39.9994,
8,0.15696,,39.6509,
8,0.161891,,39.2916,
8,0.167021,,38.9257,
8,0.172353,,38.5564,
8,0.177891,,38.1853,
8,0.18364,,37.8132,
8,0.189606,,37.4399,
8,0.195792,,37.0648,
8,0.202201,,36.6873,
8,0.208833,,36.3067,
8,0.215682,,35.9228,
8,0.222736,,35.536,
8,0.229976,,35.1474,
8,0.237375,,34.7587,
8,0.244897,,34.3726,
8,0.252495,,33.9922,
8,0.260115,,33.6214,
8,0.267696,,33.2647,
8,0.275168,,32.9269,
8,0.282458,,32.613,
8,0.28949,,32.3283,
8,0.296189,,32.0777,
8,0.302481,,31.8663,
8,0.3083,,31.6984,
8,0.313586,,31.5781,
8,0.318293,,31.5089,
8,0.322383,,31.4936,
8,0.325839,,31.5341,
8,0.328654,,31.6318,
8,0.330844,,31.7872,
8,0.332437,,31.9995,
8,0.33348,,32.2674,
8,0.334035,,32.5883,
8,0.334175,,32.9585,
8,0.333987,,33.3734,
8,0.333562,,33.8275,
8,0.332996,,34.3145,
8,0.332385,,34.8274,
8,0.331819,,35.359,
8,0.331378,,35.902,
8,0.331128,,36.4493,
9,0.331119,,36.9941,
9,0.331377,,37.5305,
9,0.331906,,38.0532,
9,0.332682,,38.5581,
9,0.333655,,39.0423,
9,0.334753,,39.5038,
9,0.335876,,39.9422,
9,0.336908,,40.3582,
9,0.337717,,40.7534,
9,0.338162,,41.1304,
9,0.338097,,41.4923,
9,0.337383,,41.8427,
9,0.33589,,42.1851,
9,0.333504,,42.5229,
9,0.330133,,42.8591,
9,0.325712,,43.1961,
9,0.320205,,43.5359,
9,0.313607,,43.8795,
9,0.30594,,44.2276,
9,0.29726,,44.5804,
9,0.287644,,44.9377,
9,0.277195,,45.2988,
9,0.26603,,45.6632,
9,0.25428,,46.0299,
9,0.242083,,46.3977,
9,0.229577,,46.7654,
9,0.216899,,47.1317,
9,0.204179,,47.495,
9,0.191538,,47.8538,
9,0.179085,,48.2065,
9,0.166917,,48.5515,
9,0.155116,,48.8871,
9,0.143754,,49.2117,
9,0.132886,,49.5236,
9,0.12256,,49.8212,
9,0.11281,,50.1029,
9,0.103663,,50.3674,
9,0.0951345,,50.6136,
9,0.0872354,,50.8408,
9,0.0799679,,51.0486,
9,0.0733284,,51.2371,
9,0.0673071,,51.4069,
9,0.0618885,,51.5588,
9,0.0570518,,51.6939,
9,0.052771,,51.8132,
9,0.0490155,,51.9178,
9,0.0457503,,52.0085,
9,0.0429371,,52.0859,
9,0.0405347,,52.1497,
9,0.0385,,52.1994,
9,0.036789,,52.2335,
9,0.0353576,,52.2499,
9,0.0341625,,52.2456,
9,0.0331623,,52.2167,
9,0.0323184,,52.1585,
9,0.0315951,,52.0659,
9,0.0309605,,51.9329,
9,0.0303869,,51.7535,
9,0.0298506,,51.5212,
9,0.0293321,,51.23,
9,0.0288159,,50.8741,
9,0.0282904,,50.4488,
9,0.0277471,,49.9502,
9,0.0271808,,49.3761,
9,0.0265887,,48.7257,
9,0.0259701,,48.0003,
9,0.0253261,,47.2033,
9,0.0246592,,46.34,
9,0.023973,,45.4178,
9,0.0232717,,44.4461,
9,0.0225603,,43.436,
9,0.0218441,,42.3998,
9,0.0211287,,41.3508,
9,0.02042,,40.3029,
9,0.019724,,39.2699,
9,0.0190467,,38.2652,
9,0.0183943,,37.3012,
9,0.0177727,,36.389,
9,0.0171879,,35.5378,
9,0.0166454,,34.7551,
9,0.0161507,,34.0464,
9,0.0157088,,33.415,
9,0.0153241,,32.8621,
9,0.0150006,,32.3873,
9,0.0147413,,31.9881,
9,0.0145488,,31.6607,
9,0.0144248,,31.4001,
9,0.0143698,,31.2004,
9,0.0143838,,31.055,
9,0.0144654,,30.9569,
9,0.0146124,,30.8992,
9,0.0148213,,30.8746,
9,0.0150875,,30.8764,
9,0.0154054,,30.8981,
9,0.015768,,30.9334,
9,0.0161673,,30.9767,
9,0.016594,,31.0225,
9,0.017038,,31.0659,
9,0.0174883,,31.1024,
9,0.0179331,,31.1278,
9,0.0183604,,31.1383,
9,0.0187579,,31.1305,
9,0.0191137,,31.1014,
9,0.0194165,,31.0482,
9,0.019656,,30.9688,
9,0.0198233,,30.8615,
9,0.0199115,,30.7249,
9,0.0199156,,30.5583,
9,0.019833,,30.3617,
9,0.0196638,,30.1353,
9,0.0194103,,29.8799,
9,0.0190777,,29.5968,
9,0.0186734,,29.2874,
9,0.0182067,,28.9534,
9,0.0176888,,28.5962,
9,0.0171321,,28.2175,
9,0.0165499,,27.8187,
9,0.0159557,,27.4013,
9,0.0153627,,26.9667,
9,0.0147836,,26.5169,
9,0.0142299,,26.0541,
9,0.0137114,,25.5813,
9,0.0132364,,25.1021,
9,0.0128112,,24.6209,
9,0.0124398,,24.1428,
9,0.0121243,,23.6733,
9,0.0118647,,23.2182,
9,0.0116591,,22.7831,
9,0.0115041,,22.3732,
9,0.0113947,,21.9931,
9,0.0113249,,21.6464,
9,0.0112879,,21.3354,
9,0.0112764,,21.0616,
9,0.011283,,20.8252,
9,0.0113005,,20.6254,
9,0.0113221,,20.4606,
9,0.0113417,,20.3283,
9,0.011354,,20.2258,
9,0.0113549,,20.1497,
9,0.0113411,,20.0966,
9,0.0113107,,20.0632,
9,0.0112627,,20.046,
9,0.0111974,,20.0419,
9,0.0111158,,20.048,
9,0.0110199,,20.0618,
9,0.0109124,,20.0809,
9,0.0107962,,20.1034,
9,0.0106749,,20.1277,
9,0.0105519,,20.1526,
9,0.0104305,,20.1771,
9,0.0103141,,20.2004,
9,0.0102052,,20.2219,
9,0.010106,,20.2414,
9,0.010018,,20.2587,
9,0.00994194,,20.2737,
9,0.00987774,,20.2865,
9,0.00982452,,20.2971,
9,0.00978064,,20.3057,
9,0.00974379,,20.3125,
9,0.00971103,,20.3177,
9,0.009679,,20.3216,
9,0.00964406,,20.3242,
9,0.00960247,,20.3259,
9,0.0095506,,20.3267,
9,0.00948511,,20.327,
9,0.00940317,,20.3267,
9,0.00930258,,20.3261,
9,0.00918195,,20.3252,
9,0.00904079,,20.3242,
9,0.00887954,,20.3231,
9,0.00869962,,20.322,
9,0.00850337,,20.3209,
9,0.00829398,,20.3198,
9,0.00807538,,20.3188,
9,0.00785212,,20.3179,
9,0.00762912,,20.3171,
9,0.00741157,,20.3164,
9,0.00720473,,20.3158,
9,0.00701369,,20.3153,
9,0.00684326,,20.3149,
9,0.00669777,,20.3145,
9,0.00658095,,20.3143,
9,0.00649582,,20.3141,
9,0.00644457,,20.314,
10,0.0473058,,18.3543,
10,0.0499905,,18.3183,
10,0.0530612,,18.2905,
10,0.05655,,18.2746,
10,0.0604887,,18.2751,
10,0.0649081,,18.2968,
10,0.0698378,,18.3454,
10,0.0753044,,18.4267,
10,0.0813311,,18.547,
10,0.0879353,,18.7125,
10,0.0951277,,18.9293,
10,0.10291,,19.2031,
10,0.111272,,19.5388,
10,0.120192,,19.9401,
10,0.129635,,20.4093,
10,0.139549,,20.9468,
10,0.149867,,21.5508,
10,0.160507,,22.2171,
10,0.171371,,22.9394,
10,0.182349,,23.7084,
10,0.193318,,24.5128,
10,0.20415,,25.3393,
10,0.214712,,26.1728,
10,0.224869,,26.9969,
10,0.234495,,27.7948,
10,0.243469,,28.5491,
10,0.251685,,29.2429,
10,0.259055,,29.86,
10,0.26551,,30.385,
10,0.271004,,30.8041,
10,0.275519,,31.1051,
10,0.279056,,31.2773,
10,0.281647,,31.3121,
10,0.283343,,31.2025,
10,0.28422,,30.944,
10,0.28437,,30.5337,
10,0.283904,,29.9714,
10,0.282944,,29.2588,
10,0.281621,,28.4001,
10,0.280073,,27.4018,
10,0.278437,,26.2723,
10,0.276852,,25.0224,
10,0.275452,,23.6644,
10,0.274364,,22.2122,
10,0.273704,,20.6807,
10,0.273578,,19.0857,
10,0.274078,,17.4435,
10,0.27528,,15.7706,
10,0.277242,,14.0833,
10,0.280004,,12.3978,
10,0.283588,,10.7294,
10,0.287992,,9.09285,
10,0.293196,,7.50163,
10,0.299159,,5.96792,
10,0.30582,,4.50229,
10,0.313099,,3.11354,
10,0.320899,,1.80858,
10,0.329107,,0.592328,
10,0.337601,,-0.532249,
10,0.346246,,-1.56409,
10,0.354902,,-2.50391,
10,0.363428,,-3.35398,
10,0.371682,,-4.11795,
10,0.379528,,-4.80053,
10,0.386834,,-5.40722,
10,0.393483,,-5.94402,
10,0.399368,,-6.41707,
10,0.404397,,-6.83245,
10,0.408498,,-7.19588,
10,0.411615,,-7.51263,
10,0.413711,,-7.7874,
10,0.41477,,-8.02435,
10,0.414796,,-8.2271,
10,0.413812,,-8.39882,
10,0.411858,,-8.54233,
10,0.408994,,-8.66011,
10,0.405293,,-8.7544,
10,0.400842,,-8.82717,
10,0.395741,,-8.88014,
10,0.390098,,-8.91477,
10,0.384026,,-8.93226,
10,0.377641,,-8.93351,
10,0.371063,,-8.91914,
10,0.364406,,-8.88949,
10,0.357781,,-8.84466,
10,0.351291,,-8.78453,
10,0.345031,,-8.70885,
10,0.339086,,-8.61729,
10,0.333527,,-8.50954,
10,0.328415,,-8.38537,
10,0.3238,,-8.24477,
10,0.319717,,-8.08795,
10,0.316191,,-7.91542,
10,0.313235,,-7.728,
10,0.310854,,-7.52674,
10,0.309042,,-7.31293,
10,0.307783,,-7.08791,
10,0.307056,,-6.85297,
10,0.306829,,-6.6092,
10,0.307065,,-6.3574,
10,0.307719,,-6.09802,
11,0.307719,,-6.09802,
11,0.308739,,-5.83114,
11,0.310067,,-5.55657,
11,0.311639,,-5.27393,
11,0.313384,,-4.98281,
11,0.31523,,-4.68293,
11,0.317098,,-4.37428,
11,0.31891,,-4.05724,
11,0.320587,,-3.73267,
11,0.322054,,-3.40192,
11,0.323241,,-3.06684,
11,0.324085,,-2.72968,
11,0.324531,,-2.39305,
11,0.32454,,-2.05983,
11,0.324082,,-1.73308,
11,0.323145,,-1.41593,
11,0.32173,,-1.11149,
11,0.319854,,-0.822706,
11,0.317546,,-0.552248,
11,0.314848,,-0.302354,
11,0.311812,,-0.074725,
11,0.308497,,0.129549,
11,0.304965,,0.31002,
11,0.301277,,0.466867,
11,0.297493,,0.60084,
11,0.293666,,0.713176,
11,0.28984,,0.805488,
11,0.28605,,0.879654,
11,0.28232,,0.937697,
11,0.278659,,0.981671,
11,0.275069,,1.01356,
11,0.27154,,1.03518,
11,0.268056,,1.04813,
11,0.264596,,1.0537,
11,0.261138,,1.05286,
11,0.257661,,1.04621,
11,0.254149,,1.034,
11,0.250594,,1.01611,
11,0.246996,,0.992105,
11,0.243368,,0.961233,
11,0.239732,,0.922508,
11,0.236123,,0.874763,
11,0.232583,,0.816734,
11,0.229164,,0.747152,
11,0.225922,,0.664847,
11,0.222913,,0.568857,
11,0.220193,,0.458542,
11,0.217811,,0.333687,
11,0.215808,,0.1946,
11,0.214212,,0.042178,
11,0.213038,,-0.122055,
11,0.212286,,-0.295957,
11,0.211938,,-0.476826,
11,0.211962,,-0.661521,
11,0.21231,,-0.846627,
11,0.212923,,-1.02867,
11,0.213731,,-1.20432,
11,0.214659,,-1.37064,
11,0.215629,,-1.52523,
11,0.216564,,-1.66635,
11,0.217393,,-1.79302,
11,0.218056,,-1.90503,
11,0.218505,,-2.0029,
11,0.218708,,-2.08787,
11,0.218651,,-2.16174,
11,0.218341,,-2.22684,
11,0.217807,,-2.28586,
11,0.217099,,-2.34177,
11,0.216286,,-2.39765,
11,0.215461,,-2.4566,
11,0.214734,,-2.52159,
11,0.214229,,-2.59534,
11,0.214088,,-2.68018,
11,0.21446,,-2.77798,
11,0.215505,,-2.88997,
11,0.217383,,-3.01675,
11,0.220258,,-3.15815,
11,0.224286,,-3.31325,
11,0.229617,,-3.48038,
11,0.236388,,-3.65723,
11,0.244719,,-3.84091,
11,0.254708,,-4.02819,
11,0.26643,,-4.21568,
11,0.279932,,-4.40004,
11,0.29523,,-4.57819,
11,0.312305,,-4.7475,
11,0.331108,,-4.90586,
11,0.351554,,-5.05175,
11,0.373522,,-5.18425,
11,0.396864,,-5.30297,
11,0.4214,,-5.40798,
11,0.446927,,-5.49972,
11,0.473222,,-5.57883,
11,0.500046,,-5.64608,
11,0.527155,,-5.70221,
11,0.554298,,-5.74783,
11,0.581231,,-5.78332,
11,0.607717,,-5.80871,
11,0.633534,,-5.82367,
11,0.658481,,-5.82742,
11,0.682375,,-5.81871,
11,0.705061,,-5.79587,
11,0.726408,,-5.75677,
11,0.746313,,-5.69895,
11,0.764698,,-5.61969,
11,0.78151,,-5.51612,
11,0.796721,,-5.3854,
11,0.81032,,-5.22492,
11,0.822316,,-5.03249,
11,0.832736,,-4.80659,
11,0.841616,,-4.54658,
11,0.849004,,-4.25301,
11,0.854957,,-3.92771,
11,0.859536,,-3.57406,
11,0.862808,,-3.19703,
11,0.86484,,-2.80319,
11,0.865701,,-2.40062,
11,0.865458,,-1.99874,
11,0.864176,,-1.60799,
11,0.861914,,-1.23948,
11,0.858727,,-0.904539,
11,0.854664,,-0.614245,
11,0.849766,,-0.378944,
11,0.844063,,-0.20778,
11,0.83758,,-0.108264,
11,0.830331,,-0.0859196,
11,0.822322,,-0.14402,
11,0.813552,,-0.283448,
11,0.804014,,-0.502695,
11,0.793698,,-0.798007,
11,0.782591,,-1.16365,
11,0.770681,,-1.59227,
11,0.75796,,-2.0753,
11,0.744422,,-2.60333,
11,0.730072,,-3.16653,
11,0.714923,,-3.75492,
11,0.698995,,-4.35869,
11,0.682324,,-4.96837,
11,0.664952,,-5.57504,
11,0.646935,,-6.17038,
11,0.628337,,-6.74678,
11,0.60923,,-7.29734,
11,0.589691,,-7.81586,
11,0.569805,,-8.29685,
11,0.549658,,-8.73543,
11,0.529336,,-9.12735,
11,0.508926,,-9.46891,
11,0.488513,,-9.757,
11,0.468178,,-9.98912,
11,0.448001,,-10.1635,
11,0.428055,,-10.279,
11,0.408411,,-10.3355,
11,0.389136,,-10.3336,
11,0.370292,,-10.275,
11,0.351937,,-10.162,
11,0.334127,,-9.99753,
11,0.316912,,-9.78515,
11,0.30034,,-9.52866,
11,0.284454,,-9.23199,
11,0.269291,,-8.89911,
11,0.254886,,-8.53392,
11,0.241264,,-8.14023,
11,0.228448,,-7.72173,
11,0.21645,,-7.28197,
11,0.205279,,-6.82442,
11,0.194932,,-6.35238,
11,0.185401,,-5.86903,
11,0.176671,,-5.37736,
11,0.168718,,-4.88021,
11,0.161515,,-4.3802,
11,0.155026,,-3.87976,
11,0.149214,,-3.38115,
11,0.144036,,-2.8864,
11,0.139448,,-2.39737,
11,0.135405,,-1.9158,
11,0.131859,,-1.44329,
11,0.128765,,-0.981396,
11,0.126077,,-0.531649,
11,0.123752,,-0.0955677,
11,0.121746,,0.325326,
11,0.120018,,0.729502,
11,0.11853,,1.11541,
11,0.117242,,1.4815,
11,0.11612,,1.82621,
11,0.115127,,2.148,
11,0.114234,,2.44544,
11,0.113409,,2.71729,
11,0.112624,,2.96257,
11,0.111856,,3.1807,
11,0.111082,,3.37152,
11,0.110284,,3.53535,
11,0.109449,,3.67298,
11,0.108566,,3.78562,
11,0.107629,,3.87484,
11,0.106638,,3.94252,
11,0.105594,,3.99073,
11,0.104504,,4.02167,
11,0.103378,,4.03762,
11,0.10223,,4.04084,
11,0.101073,,4.03354,
11,0.0999257,,4.01786,
11,0.098805,,3.99584,
11,0.0977293,,3.96946,
11,0.0967163,,3.94058,
11,0.0957828,,3.91104,
11,0.0949442,,3.8826,
11,0.0942144,,3.85706,
11,0.0936049,,3.83622,
11,0.093125,,3.82191,
11,0.0927817,,3.81603,
11,0.0925795,,3.82052,
11,0.0925201,,3.83734,
11,0.0926031,,3.86846,
11,0.092825,,3.91579,
11,0.0931802,,3.98112,
11,0.09366,,4.066,
11,0.0942533,,4.17167,
11,0.094946,,4.29894,
11,0.0957213,,4.44808,
11,0.0965594,,4.61872,
11,0.0974372,,4.80976,
11,0.098329,,5.01936,
11,0.099206,,5.24493,
11,0.100037,,5.48319,
11,0.100789,,5.73033,
11,0.101425,,5.98218,
11,0.101912,,6.23443,
11,0.102211,,6.48292,
11,0.10229,,6.72383,
12,0.102115,,6.95385,
12,0.101657,,7.17032,
12,0.100893,,7.37123,
12,0.099805,,7.55521,
12,0.0983824,,7.72144,
12,0.0966227,,7.86951,
12,0.0945322,,7.9993,
12,0.0921259,,8.11075,
12,0.0894276,,8.20375,
12,0.0864696,,8.27794,
12,0.0832913,,8.33261,
12,0.0799385,,8.36654,
12,0.0764615,,8.37795,
12,0.0729137,,8.36448,
12,0.0693498,,8.32316,
12,0.0658234,,8.25049,
12,0.062386,,8.14251,
12,0.059085,,7.99497,
12,0.055962,,7.80347,
12,0.0530526,,7.56373,
12,0.0503847,,7.2718,
12,0.0479787,,6.92431,
12,0.0458474,,6.51877,
12,0.043996,,6.05372,
12,0.042423,,5.52902,
12,0.0411205,,4.94589,
12,0.0400757,,4.30705,
12,0.0392712,,3.61669,
12,0.0386865,,2.88039,
12,0.0382989,,2.10506,
12,0.0380844,,1.29877,
12,0.0380183,,0.470617,
12,0.0380759,,-0.369432,
12,0.0382334,,-1.2107,
12,0.0384678,,-2.04195,
12,0.0387575,,-2.8515,
12,0.0390821,,-3.62736,
12,0.0394228,,-4.35732,
12,0.0397621,,-5.02913,
12,0.0400842,,-5.63056,
12,0.0403742,,-6.14961,
12,0.0406188,,-6.57468,
12,0.0408059,,-6.89481,
12,0.0409243,,-7.09996,
12,0.0409647,,-7.1813,
12,0.0409186,,-7.13154,
12,0.0407793,,-6.94526,
12,0.0405419,,-6.61916,
12,0.040203,,-6.15238,
12,0.0397615,,-5.54657,
12,0.0392186,,-4.80605,
12,0.0385776,,-3.93778,
12,0.0378444,,-2.95115,
12,0.0370276,,-1.85777,
12,0.0361378,,-0.671052,
12,0.0351881,,0.594213,
12,0.0341937,,1.92242,
12,0.033171,,3.29766,
12,0.0321381,,4.70428,
12,0.0311134,,6.12733,
12,0.0301156,,7.55304,
12,0.0291626,,8.96911,
12,0.0282716,,10.365,
12,0.0274576,,11.7319,
12,0.026734,,13.0631,
12,0.026111,,14.3539,
12,0.0255961,,15.601,
12,0.0251938,,16.8033,
12,0.0249052,,17.9608,
12,0.0247281,,19.0749,
12,0.0246578,,20.148,
12,0.0246865,,21.1831,
12,0.0248043,,22.1835,
12,0.0249995,,23.1528,
12,0.025259,,24.0938,
12,0.0255687,,25.0091,
12,0.0259142,,25.9004,
12,0.0262811,,26.768,
12,0.0266552,,27.6116,
12,0.0270229,,28.4293,
12,0.0273713,,29.2183,
12,0.0276886,,29.9748,
12,0.0279636,,30.6941,
12,0.0281861,,31.3711,
12,0.028347,,32,
12,0.0284379,,32.575,
12,0.0284513,,33.0901,
12,0.0283807,,33.5398,
12,0.0282204,,33.9188,
12,0.0279661,,34.2223,
12,0.0276144,,34.4463,
12,0.0271636,,34.5878,
12,0.0266135,,34.6446,
12,0.0259657,,34.6153,
12,0.0252237,,34.4999,
12,0.024393,,34.2992,
12,0.0234811,,34.0154,
12,0.0224974,,33.6518,
12,0.021453,,33.2127,
12,0.0203604,,32.704,
12,0.0192333,,32.1323,
12,0.018086,,31.5056,
12,0.016933,,30.8329,
12,0.0157886,,30.1239,
12,0.0146664,,29.3889,
12,0.013579,,28.6386,
12,0.0125374,,27.8839,
12,0.0115511,,27.1352,
12,0.0106276,,26.4027,
12,0.00977244,,25.6957,
12,0.00898912,,25.0224,
12,0.00827934,,24.3898,
12,0.00764301,,23.8031,
12,0.0070785,,23.2659,
12,0.00658289,,22.78,
12,0.00615221,,22.3452,
12,0.00578174,,21.9599,
12,0.00546625,,21.6208,
12,0.00520025,,21.3235,
12,0.00497819,,21.0628,
12,0.00479466,,20.8326,
12,0.00464452,,20.6272,
12,0.00452299,,20.4404,
12,0.00442579,,20.267,
12,0.0043491,,20.1022,
12,0.00428966,,19.9421,
12,0.00424473,,19.784,
12,0.0042121,,19.6262,
12,0.00419009,,19.468,
12,0.00417752,,19.3098,
13,0.0562825,,20.0035,
13,0.0608506,,20.5216,
13,0.0657303,,21.0747,
13,0.0708986,,21.658,
13,0.0763245,,22.266,
13,0.0819687,,22.8927,
13,0.0877841,,23.5311,
13,0.0937161,,24.1738,
13,0.0997033,,24.8131,
13,0.105679,,25.4415,
13,0.111572,,26.0513,
13,0.117308,,26.6354,
13,0.122815,,27.1873,
13,0.128021,,27.7015,
13,0.132857,,28.1735,
13,0.137262,,28.5996,
13,0.141182,,28.9776,
13,0.144575,,29.306,
13,0.147409,,29.5842,
13,0.149666,,29.8122,
13,0.151343,,29.9905,
13,0.152449,,30.1198,
13,0.15301,,30.2007,
13,0.153063,,30.2338,
13,0.152661,,30.2194,
13,0.151866,,30.1575,
13,0.150751,,30.0479,
13,0.149396,,29.89,
13,0.147888,,29.6833,
13,0.146314,,29.4274,
13,0.144766,,29.1222,
13,0.143332,,28.768,
13,0.142098,,28.3658,
13,0.141144,,27.9175,
13,0.140545,,27.4259,
13,0.140369,,26.8948,
13,0.140674,,26.3291,
13,0.141513,,25.7342,
13,0.14293,,25.1166,
13,0.144962,,24.4829,
13,0.147639,,23.8402,
13,0.150985,,23.1954,
13,0.15502,,22.5551,
13,0.15976,,21.9255,
13,0.165214,,21.312,
13,0.171389,,20.7189,
13,0.178287,,20.15,
13,0.185905,,19.6079,
13,0.194232,,19.0941,
13,0.203253,,18.6096,
13,0.21294,,18.1541,
13,0.223259,,17.7272,
13,0.234162,,17.3275,
13,0.245589,,16.9536,
13,0.257471,,16.6041,
13,0.269724,,16.2777,
13,0.282253,,15.9735,
13,0.294957,,15.6913,
13,0.307725,,15.4314,
13,0.320443,,15.195,
13,0.332998,,14.984,
13,0.345278,,14.8005,
